date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:06:40	34756/34756	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/login.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/login.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/css/style.css)
11:06:40	224588/224588	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/comp_detail.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/comp_detail.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/css/style.css)
11:06:40	16722/16722	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/map_banner.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/map_banner.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/css/style.css)
11:06:41	70879/70879	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/double_shape.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/double_shape.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/css/style.css)
11:06:41	25837/25837	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/apps.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/apps.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/css/style.css)
11:06:41	103651/103651	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/shape2.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/shape2.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/css/style.css)
11:06:42	1342/1342	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/logo.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/logo.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:42	1568/1568	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/jb1.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/jb1.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:42	195004/195004	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/chat.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/chat.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/css/style.css)
11:06:42	3182/3182	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/jb2.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/jb2.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:43	1819/1819	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/jb3.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/jb3.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:43	1114/1114	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/jb4.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/jb4.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:43	1725/1725	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/jb5.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/jb5.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:44	33628/33628	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/gnxt.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/gnxt.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:44	2792/2792	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/cmp1.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/cmp1.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:44	45589/45589	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/mockup2.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/mockup2.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:44	1023/1023	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/cmp2.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/cmp2.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:44	3266/3266	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/cmp3.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/cmp3.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:45	1986/1986	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/cmp4.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/cmp4.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:45	39171/39171	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/mockup3.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/mockup3.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:45	7433/7433	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/testi.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/testi.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:45	7433/7433	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/testi1.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/testi1.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:46	8211/8211	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/blog1.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/blog1.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:46	88101/88101	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/mockup5.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/mockup5.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:47	8232/8232	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/blog2.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/blog2.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:47	1354/1354	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/logo2.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/logo2.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index.html)
11:06:47	1316/1316	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/logo3.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/logo3.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:48	2629/2629	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/s1.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/s1.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:48	3064/3064	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/s2.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/s2.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:48	2314/2314	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/s3.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/s3.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:49	2318/2318	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/s4.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/s4.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:49	2964/2964	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/s5.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/s5.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:49	2429/2429	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/s6.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/s6.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:49	9832/9832	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/round.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/round.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:50	3523/3523	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/ct.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/ct.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:50	15851/15851	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/blog22.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/blog22.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:50	14879/14879	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/blog11.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/blog11.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:51	40174/40174	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/shape3.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/shape3.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:51	1508/1508	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/pt1.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/pt1.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:51	8188/8188	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/pt2.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/pt2.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:51	1347/1347	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/pt3.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/pt3.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:51	1857/1857	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/pt4.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/pt4.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:52	1558/1558	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/pt5.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/pt5.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:52	3315/3315	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/mess2.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/mess2.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:52	3897/3897	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/mess1.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/mess1.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/index_II.html)
11:06:53	3699/3699	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/overview.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/overview.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/job_single.html)
11:06:53	47348/47348	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/about1.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/about1.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/about_us.html)
11:06:54	93222/93222	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/about2.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/about2.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/about_us.html)
11:06:54	1687/1687	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/sign.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/sign.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/about_us.html)
11:06:55	65045/65045	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/about3.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/about3.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/about_us.html)
11:06:55	49485/49485	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/team1.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/team1.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/about_us.html)
11:06:55	181149/181149	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/team.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/team.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/about_us.html)
11:06:56	49155/49155	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/team2.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/team2.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/about_us.html)
11:06:56	71201/71201	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/team4.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/team4.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/about_us.html)
11:06:56	2725/2725	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/web.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/web.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/company_single.html)
11:06:56	31064/31064	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/error.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/error.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/error_page.html)
11:06:56	43312/43312	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/blog3.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/blog3.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/blog_single.html)
11:06:57	9262/9262	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/blog_single.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/blog_single.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/blog_single.html)
11:06:57	1727/1727	---M--	200	added ('OK')	image/png	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/quote.png	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/quote.png	(from https://webstrot.com/html/jbdesk/main_version/main_pages/blog_single.html)
11:06:57	944/944	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/bs1.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/bs1.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/blog_single.html)
11:06:57	3659/3659	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/client.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/client.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/blog_single.html)
11:06:58	2637/2637	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/blog_ct1.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/blog_ct1.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/blog_single.html)
11:06:58	2702/2702	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/blog_ct2.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/blog_ct2.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/blog_single.html)
11:06:58	2701/2701	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/blog_ct3.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/blog_ct3.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/blog_single.html)
11:06:58	8379/8379	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/spt1.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/spt1.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/blog_single.html)
11:06:59	2212/2212	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/rs1.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/rs1.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/blog_single.html)
11:06:59	2325/2325	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/rs2.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/rs2.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/blog_single.html)
11:06:59	2322/2322	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/rs3.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/rs3.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/blog_single.html)
11:07:00	60313/60313	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/blog4.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/blog4.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/blog_category_right_sidebar.html)
11:07:00	61373/61373	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/blog5.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/blog5.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/blog_category_right_sidebar.html)
11:07:01	74930/74930	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Oct%202014%2010:10:10%20GMT	https://webstrot.com/html/jbdesk/main_version/main_pages/images/blog6.jpg	E:/SAGAR/BE/ResumeFinder/webstrot.com/html/jbdesk/main_version/main_pages/images/blog6.jpg	(from https://webstrot.com/html/jbdesk/main_version/main_pages/blog_category_right_sidebar.html)
